file,attribute_label,single_instruction,single_answer,multi_instruction,multi_answer
1057_IWW_DIS_XX.wav,disgust,說話者在音檔中表達的是哪一種情緒？(a)快樂 (b)害怕 (c)厭惡 (d)生氣,(c)厭惡,以下哪一種情境最符合說話內容所表達的情緒？(a) 一個人在黑暗中看恐怖電影。(b) 看一幕令人感動卻悲傷的電影情節。(c) 在網路上看到令人不舒服的圖片。(d) 有人在被其他車輛插隊後大聲咆哮。,(c) 在網路上看到令人不舒服的圖片。
1013_TAI_DIS_XX.wav,disgust,根據現有的音訊錄音，你能分析並辨識說話者所表達的情緒嗎？(a) 悲傷 (b) 恐懼 (c) 快樂 (d) 厭惡,(d) 厭惡,根據說話者在音訊中表達的情緒，下列哪一種社交互動是最合適的回應？(a) 保持冷靜並給予支持，舒緩他們的焦慮。(b) 建議一起共度時光，讓他們開心起來。(c) 避免進一步討論並尊重他們對該話題的反感。(d) 給予他們一些空間冷靜後再交流。,(c) 避免進一步討論並尊重他們對該話題的反感。
1073_IWL_DIS_XX.wav,disgust,你能從這個片段中辨識說話者的情緒嗎？(a) 悲傷 (b) 噁心 (c) 快樂 (d) 生氣,(b) 噁心,從提供的句子中，哪一句最能符合正在經歷與說話者相同情緒的人的情感狀態？(a) 我覺得我處於危險之中，而且我不知道該怎麼辦。 (b) 這真令人作嘔，我簡直不敢相信。 (c) 我覺得好空虛，彷彿一切都不再重要。 (d) 我已經受夠這些無稽之談了。,(b) 這真令人作嘔，我簡直不敢相信。
1023_IWW_DIS_XX.wav,disgust,使用提供的音頻片段作為輸入，你會如何解讀或分類說話者潛在的情緒？(a) 憤怒 (b) 快樂 (c) 恐懼 (d) 噁心,(d) 噁心,從以下提供的句子中，哪一句最符合經歷與說話者相同情緒的人的情感狀態？(a) 我不知道該如何從這次的失落中走出來。 (b) 我忍不住一直微笑，一切都感覺很美好。 (c) 太髒了！請盡快把它清乾淨。 (d) 他們怎麼敢這麼不公平地對待我！,(c) 太髒了！請盡快把它清乾淨。
1052_DFA_DIS_XX.wav,disgust,根據提供的音訊片段，你能判斷錄音中說話者所表達的情緒狀態嗎？(a) 生氣 (b) 厭惡 (c) 傷心 (d) 害怕,(b) 厭惡,根據說話者在音訊中所傳達的情緒，下列哪一種社交互動最適合作為回應？(a) 給予安慰的擁抱或安撫的話語。 (b) 微笑並積極參與對話。 (c) 保持冷靜並提供支持以緩和他們的焦慮。 (d) 為他們的不適道歉並轉換話題，避免讓他們更不舒服。,(d) 為他們的不適道歉並轉換話題，避免讓他們更不舒服。
1035_TSI_DIS_XX.wav,disgust,使用提供的音訊片段作為輸入，你會如何解讀或分類說話者潛在的情緒？(a) 厭惡 (b) 快樂 (c) 生氣 (d) 害怕,(a) 厭惡,在以下選項中，哪一種情境最有可能對應到說話者在語音中所表達的情緒？(a) 因挫折而扔東西。 (b) 獨自一人在黑暗中看恐怖電影。 (c) 在機場道別。 (d) 聽到一件令人震驚且冒犯的言論。,(d) 聽到一件令人震驚且冒犯的言論。
1044_MTI_DIS_XX.wav,disgust,說話者在音檔中表達的是哪一種情緒？(a) 厭惡 (b) 悲傷 (c) 恐懼 (d) 快樂,(a) 厭惡,下列哪一種臉部表情最能代表片段中的情緒？(a) 臉部肌肉放鬆並帶著愉快的微笑 (b) 鼻子皺起，上唇抬高 (c) 額頭有皺紋並帶著憂鬱的表情 (d) 頭微微往後拉，帶著驚恐的目光，好像在尋找逃脫的出口。,(b) 鼻子皺起，上唇抬高
1066_TAI_DIS_XX.wav,disgust,說話者在音頻中表達的是哪一種情緒？ (a) 厭惡 (b) 生氣 (c) 開心 (d) 悲傷,(a) 厭惡,以下哪一句話最能反映音頻中所表達的同樣情緒？ (a) 這種情況真的讓我快受不了了！ (b) 我喘不過氣來，我現在真的很害怕。 (c) 我不知道該如何從這個失落中走出來。 (d) 太髒了！請盡快把它清理乾淨。,(d) 太髒了！請盡快把它清理乾淨。
1058_IWL_DIS_XX.wav,disgust,根據所提供的音訊片段，你能判斷錄音中說話者所表達的情緒狀態嗎？(a) 悲傷 (b) 恐懼 (c) 憤怒 (d) 厭惡,(d) 厭惡,從下列臉部表情中，你認為哪一個最能準確代表在音訊中聽到的情緒？(a) 眼神向下凝視，嘴唇顫抖 (b) 目光閃避，嘴巴扭曲 (c) 臉部表情僵硬，嘴唇顫抖並呼吸急促 (d) 面露光彩，臉頰上揚,(b) 目光閃避，嘴巴扭曲
1029_TSI_DIS_XX.wav,disgust,根據所提供的音訊檔案，說話者透過聲音的線索所傳達出的情緒語氣或感受是什麼？(a)快樂 (b)厭惡 (c)恐懼 (d)生氣,(b)厭惡,下列哪一句最符合與音訊中表達相同情緒狀態的其他人？(a)我有種不祥的預感。 (b)今天是我人生中最棒的一天，我感覺無比幸福！ (c)我不知道該如何從這場失落中走出來。 (d)這讓我感到非常噁心。,(d)這讓我感到非常噁心。
1087_IEO_DIS_MD.wav,disgust,根據說話者在錄音檔中的語音線索，請問其所傳達的情感語氣或感覺為何？(a) 恐懼 (b) 憤怒 (c) 厭惡 (d) 快樂,(c) 厭惡,考慮到說話者的情緒，以下哪一句最能代表其他正在經歷同樣情緒的人的感受？(a) 這太髒了！請盡快把它清理乾淨。 (b) 我受夠這些胡說八道了。 (c) 我現在真的喘不過氣來，太害怕了。 (d) 我不知道如何從這個失落中走出來。,(a) 這太髒了！請盡快把它清理乾淨。
1017_WSI_DIS_XX.wav,disgust,這段音頻中，說話者的情緒語調是什麼？ (a) 悲傷 (b) 厭惡 (c) 憤怒 (d) 快樂,(b) 厭惡,考慮到這段演說中所傳達的情感，下列哪一個情境最符合說話者的情緒狀態？ (a) 轉身避開腐壞的食物。 (b) 在對話中聽到有趣的笑話而大笑。 (c) 觀看感人但悲傷的電影片段。 (d) 一個人在黑暗中看恐怖電影。,(a) 轉身避開腐壞的食物。
1062_IWL_DIS_XX.wav,disgust,考慮所提供的音訊片段，您能判斷錄音中說話者所表達的情緒狀態嗎？(a) 憤怒 (b) 悲傷 (c) 噁心 (d) 恐懼,(c) 噁心,根據音訊中所表達的情緒，哪一種臉部表情最有可能出現？(a) 伴隨皺眉和身體趴低的重重嘆氣 (b) 皺起鼻子並抬起上嘴唇 (c) 眼睛睜大、眉毛上揚、嘴唇微微張開 (d) 咬緊牙關且臉部側邊肌肉緊繃,(b) 皺起鼻子並抬起上嘴唇
1053_MTI_DIS_XX.wav,disgust,說話者在錄音中表達的是哪一種情緒？(a) 厭惡 (b) 恐懼 (c) 開心 (d) 悲傷,(a) 厭惡,根據說話者在錄音中所表達的情緒，下列哪一種社交反應最為適當？(a) 讓他們冷靜一下，再進一步互動。(b) 給予情感支持，避免無視他們的悲傷。(c) 安撫他們，並提供解決不舒服情境的方法。(d) 真誠地為他們的好消息或成就感到興奮。,(c) 安撫他們，並提供解決不舒服情境的方法。
1020_TAI_DIS_XX.wav,disgust,考慮給定的音訊片段，你能判斷錄音中說話者所表達的情緒狀態嗎？(a) 憤怒 (b) 快樂 (c) 恐懼 (d) 厭惡,(d) 厭惡,考慮音訊中說話者表達的情緒，你認為哪一種社會互動作為回應最為合適？(a) 微笑並正面參與對話。(b) 握住他們的手或提供一些肢體安慰。(c) 為讓他們感到不適而道歉，並換個話題以避免使他們更不舒服。(d) 給予安慰的擁抱或安慰的話語。,(c) 為讓他們感到不適而道歉，並換個話題以避免使他們更不舒服。
1061_IWL_DIS_XX.wav,disgust,說話者在音頻中表達的是哪一種情緒？(a) 害怕 (b) 生氣 (c) 厭惡 (d) 悲傷,(c) 厭惡,以下哪一種情境最符合講話中所傳達的情緒？(a) 在機場道別。 (b) 在線上看到令人不悅的圖片。 (c) 晚上獨自走在黑暗的小巷。 (d) 一個人在被別人超車後大聲喊叫。,(b) 在線上看到令人不悅的圖片。
1060_TIE_DIS_XX.wav,disgust,根據語音檔中說話者的聲音線索，請問說話者傳達了什麼樣的情感語氣或感覺？ (a) 憤怒 (b) 悲傷 (c) 厭惡 (d) 恐懼,(c) 厭惡,根據說話者在語音中所傳達的情感，下列哪一種社交互動最適合作為回應？ (a) 真誠地對他們的好消息或成就表達興奮 (b) 保持冷靜並提供支持來緩解他們的不安 (c) 有同理心地傾聽，讓他們表達感受 (d) 避免進一步討論並尊重他們對此話題的反感,(d) 避免進一步討論並尊重他們對此話題的反感。
1042_TIE_DIS_XX.wav,disgust,你能從這段音訊中辨識出說話者的情緒嗎？(a) 恐懼 (b) 噁心 (c) 快樂 (d) 悲傷,(b) 噁心,根據音訊中辨識出的情緒，哪一種社交互動作為回應最為適當？(a) 用歡樂的方式一同慶祝他們的快樂。(b) 握住他們的手或提供一些身體上的安慰。(c) 平靜地認可他們的挫折，並提出解決方案。(d) 避免進一步討論並尊重他們對此主題的反感。,(d) 避免進一步討論並尊重他們對此主題的反感。
1072_DFA_DIS_XX.wav,disgust,使用提供的音訊片段作為輸入，你會如何解讀或分類說話者的潛在情緒？(a) 憤怒 (b) 快樂 (c) 恐懼 (d) 噁心,(d) 噁心,考慮到音訊中表達的情緒，以下哪一種臉部表情最能與之對應？(a) 燦爛的笑容配上閃亮的雙眼 (b) 皺眉且憂傷的表情 (c) 緊皺眉頭並顫抖的嘴唇 (d) 目光閃避並露出鬼臉的嘴巴,(d) 目光閃避並露出鬼臉的嘴巴
1013_IOM_DIS_XX.wav,disgust,根據說話者在給定音訊檔案中的語音線索，他所傳達的情感基調或感覺是什麼？(a) 害怕 (b) 快樂 (c) 悲傷 (d) 噁心,(d) 噁心,下列哪一個情境最符合說話者在此段話中所傳達的情緒？(a) 在網路上看到令人不悅的圖片。 (b) 獨自在黑暗中看恐怖電影。 (c) 參加摯友的葬禮。 (d) 與他人對話時笑著聽有趣的笑話。,(a) 在網路上看到令人不悅的圖片。
1089_WSI_DIS_XX.wav,disgust,說話者在音頻中表達的是哪一種情緒？(a) 厭惡 (b) 快樂 (c) 生氣 (d) 悲傷,(a) 厭惡,考慮到說話者在音頻中所表達的情緒，你認為作為回應，哪一種社交互動最合適？(a) 不再繼續討論，並尊重他們對這個話題的厭惡。 (b) 保持冷靜並給予支持以緩解他們的焦慮。 (c) 建議參與活動以維持正面能量。 (d) 提供情感支持但避免忽視他們的悲傷。,(a) 不再繼續討論，並尊重他們對這個話題的厭惡。
1028_TAI_DIS_XX.wav,disgust,根據給定音訊檔案中的聲音線索，說話者傳達了什麼情緒語氣或感受？(a) 害怕 (b) 悲傷 (c) 厭惡 (d) 快樂,(c) 厭惡,下列哪一種臉部表情最符合音訊中的情緒？(a) 皺眉並嘆氣，身體姿態低落 (b) 臉部僵硬、嘴唇顫抖且呼吸急促 (c) 咬緊牙關，臉側肌肉緊繃 (d) 下巴內縮，一側嘴角抽動，彷彿難以忍受,(d) 下巴內縮，一側嘴角抽動，彷彿難以忍受
1042_IWL_DIS_XX.wav,disgust,根據提供的音訊片段，你能判斷錄音中說話者所表達的情緒狀態嗎？(a) 憤怒 (b) 厭惡 (c) 快樂 (d) 悲傷,(b) 厭惡,下列哪一種情境最符合語音中表達的情緒？(a) 帶著焦慮準備一場高風險考試。 (b) 與心愛的人分離許久後的擁抱。 (c) 同事之間激烈的爭吵。 (d) 皺著眉頭拒絕一頓難以下嚥的飯菜。,(d) 皺著眉頭拒絕一頓難以下嚥的飯菜。
1038_IWW_DIS_XX.wav,disgust,說話者在音檔中的情緒語調是什麼？（a）厭惡 （b）害怕 （c）生氣 （d）開心,（a）厭惡,哪一種臉部表情最能代表片段中的情緒？（a）視線下垂，下巴鬆弛 （b）表情凝固，嘴唇顫抖並且呼吸急促 （c）下巴內縮，嘴角一邊抽動，彷彿難以忍受 （d）眼睛瞇起，大笑露齒,（c）下巴內縮，嘴角一邊抽動，彷彿難以忍受
1047_ITH_DIS_XX.wav,disgust,考慮提供的音訊片段，你能判斷錄音中說話者所表達的情緒狀態嗎？(a) 快樂 (b) 厭惡 (c) 恐懼 (d) 生氣,(b) 厭惡,以下哪一種臉部表情最符合音訊中的情緒？(a) 臉部肌肉放鬆並帶有愉快的笑容 (b) 下巴內縮，嘴角一邊抽動，彷彿難以忍受 (c) 額頭皺紋明顯，表情憂傷 (d) 眉頭緊皺，嘴巴微張，彷彿要喊叫,(b) 下巴內縮，嘴角一邊抽動，彷彿難以忍受
1064_IEO_DIS_MD.wav,disgust,使用提供的音訊片段作為輸入，你會如何解釋或分類說話者潛在的情緒？(a) 厭惡 (b) 憤怒 (c) 恐懼 (d) 快樂,(a) 厭惡,哪一種情境最符合該段語音中說話者所表現出的情緒？(a) 皺著眉頭拒絕一頓難吃的餐點。 (b) 在街上面對一隻具攻擊性的狗。 (c) 同事之間激烈爭吵。 (d) 閱讀一封充滿情感的告別信。,(a) 皺著眉頭拒絕一頓難吃的餐點。
1076_WSI_DIS_XX.wav,disgust,根據提供的音訊片段，你能判斷錄音中說話者所表達的情緒狀態嗎？(a) 傷心 (b) 開心 (c) 生氣 (d) 噁心,(d) 噁心,在以下選項中，哪一種情境最有可能符合說話者在語音中所表達的情緒？(a) 聽到一個令人震驚且令人反感的言論。 (b) 讀到一封真摯的告別信。 (c) 因為挫折而扔東西。 (d) 和親朋好友一起慶祝生日。,(a) 聽到一個令人震驚且令人反感的言論。
1063_IWL_DIS_XX.wav,disgust,你能從這段音檔中辨識說話者的情緒嗎？(a) 厭惡 (b) 害怕 (c) 快樂 (d) 悲傷,(a) 厭惡,根據說話者在音檔中表達的情緒，下列哪一種社交互動會是最合適的回應？(a) 建議一起度過一些時間來讓他開心起來。 (b) 道歉並承認自己的錯誤，如果適用的話。 (c) 表達祝賀或稱讚，一同分享愉快心情。 (d) 平靜地表示理解，並建議離開令人不愉快的環境。,(d) 平靜地表示理解，並建議離開令人不愉快的環境。
1037_IEO_DIS_HI.wav,disgust,說話者在音頻中的情緒語調是什麼？(a) 悲傷 (b) 厭惡 (c) 快樂 (d) 恐懼,(b) 厭惡,感受到相同情緒的人最有可能會說哪一句話？(a) 這種情況真的快把我惹毛了！(b) 我感到很空虛，好像一切都不重要了。(c) 我現在感到非常感激和充滿喜悅。(d) 這東西看起來真的很噁心又髒；我受不了了！,(d) 這東西看起來真的很噁心又髒；我受不了了！
1084_IWW_DIS_XX.wav,disgust,根據所提供的音訊片段，你能判斷錄音中說話者所表達的情緒狀態嗎？(a) 悲傷 (b) 害怕 (c) 憤怒 (d) 厭惡,(d) 厭惡,考慮說話者在音訊中表達的情緒，你認為哪一種社交互動作為回應最合適？(a) 給他們一些空間冷靜下來再進一步互動 (b) 給予安慰的擁抱或鼓勵的話語 (c) 鼓勵他們做深呼吸來放鬆 (d) 安撫他們並提供讓他們能夠走出不舒服情境的方法,(d) 安撫他們並提供讓他們能夠走出不舒服情境的方法
1039_IWW_DIS_XX.wav,disgust,考慮提供的音頻片段，你能判斷錄音中說話者所表達的情緒狀態嗎？（a）憤怒 （b）悲傷 （c）厭惡 （d）快樂,（c）厭惡,以下哪一種情境最符合語音中所傳達的情緒？（a）夜晚獨自走在黑暗的小巷中。 （b）觀看一個感人但悲傷的電影片段。 （c）在網路上看到令人不悅的圖片。 （d）收到好消息後微笑的人。,（c）在網路上看到令人不悅的圖片。
1070_MTI_DIS_XX.wav,disgust,根據所提供的音訊片段，你能判斷錄音中說話者所表達的情緒狀態嗎？(a) 厭惡 (b) 悲傷 (c) 憤怒 (d) 快樂,(a) 厭惡,哪一種情境最符合這段談話中說話者展現的情緒？(a) 與摯愛的人分隔已久後擁抱。 (b) 一個人在分手後哭泣。 (c) 在房間聞到難聞的氣味時的反應。 (d) 一個人在被車插隊後大聲咆哮。,(c) 在房間聞到難聞的氣味時的反應。
1063_IOM_DIS_XX.wav,disgust,說話者在音檔中表達的是哪一種情緒？(a) 悲傷 (b) 厭惡 (c) 快樂 (d) 生氣,(b) 厭惡,根據音檔中辨識出的情緒，以下哪種社交互動作為回應最為合適？(a) 保持冷靜並提供支持以減輕他們的焦慮。(b) 給他們一點空間，讓他們冷靜下來再進一步互動。(c) 以愉快的態度慶祝他們的開心。(d) 避免進一步討論並尊重他們對此話題的厭惡。,(d) 避免進一步討論並尊重他們對此話題的厭惡。
1065_DFA_DIS_XX.wav,disgust,講者在音檔中的情緒語調是什麼？(a) 悲傷 (b) 生氣 (c) 厭惡 (d) 害怕,(c) 厭惡,感受到相同情緒的人最有可能會說哪一句話？(a) 我不敢相信這會發生，我好生氣！ (b) 這太可怕了，我無法停止去想這件事。 (c) 我甚至無法看這個，讓我覺得很不舒服。 (d) 我就是沒辦法停止想到那些不好的回憶。,(c) 我甚至無法看這個，讓我覺得很不舒服。
1030_IEO_DIS_MD.wav,disgust,說話者在音訊中的情緒語調是什麼？ (a) 害怕 (b) 悲傷 (c) 厭惡 (d) 快樂,(c) 厭惡,根據音訊中辨識出的情緒，以下哪一種社交互動最適合作為回應？ (a) 冷靜地表示理解，並建議離開令人不快的環境。 (b) 道歉並承認你的錯誤，如果適當的話。 (c) 對他們的好消息或成就表示真誠的興奮。 (d) 握住他們的手或給予一些肢體上的安慰。,(a) 冷靜地表示理解，並建議離開令人不快的環境。
1017_ITH_DIS_XX.wav,disgust,請根據現有的音訊錄音，分析並判斷說話者所表達的情緒是什麼？(a) 憤怒 (b) 厭惡 (c) 恐懼 (d) 悲傷,(b) 厭惡,下列哪一種情境你認為最符合說話者在這段話中所傳達的情緒？(a) 在機場道別 (b) 在對話中聽到有趣笑話大笑 (c) 在被別人超車後大喊 (d) 看到變質的食物而轉身離開,(d) 看到變質的食物而轉身離開
